全部,#genre#
CCTV-5体育,http://120.238.53.230:2223/hls/89/index.m3u8
体育,http://120.238.53.230:2223/hls/89/index.m3u8
CCTV-6电影,http://120.238.53.230:2223/hls/75/index.m3u8
电影,http://120.238.53.230:2223/hls/75/index.m3u8
CCTV-7军事农业,http://120.238.53.230:2223/hls/79/index.m3u8
军事农业,http://120.238.53.230:2223/hls/79/index.m3u8
CCTV-8电视剧,http://120.238.53.230:2223/hls/80/index.m3u8
电视剧,http://120.238.53.230:2223/hls/80/index.m3u8
CCTV-9记录,http://120.238.53.230:2223/hls/90/index.m3u8
CCTV-10科教,http://120.238.53.230:2223/hls/56/index.m3u8
CCTV-11戏曲,http://120.238.53.230:2223/hls/60/index.m3u8
CCTV-12社会与法,http://120.238.53.230:2223/hls/81/index.m3u8
社会与法,http://120.238.53.230:2223/hls/81/index.m3u8
CCTV-13新闻,http://120.238.53.230:2223/hls/65/index.m3u8
新闻,http://120.238.53.230:2223/hls/65/index.m3u8
CCTV-15音乐,http://120.238.53.230:2223/hls/70/index.m3u8
音乐,http://120.238.53.230:2223/hls/70/index.m3u8
广东卫视,http://120.238.53.230:2223/hls/14/index.m3u8
广东影视,http://120.238.53.230:2223/hls/46/index.m3u8
深圳卫视,http://120.238.53.230:2223/hls/82/index.m3u8
湖南卫视,http://120.238.53.230:2223/hls/63/index.m3u8
浙江卫视,http://120.238.53.230:2223/hls/29/index.m3u8
安徽卫视,http://120.238.53.230:2223/hls/34/index.m3u8
南方卫视,http://120.238.53.230:2223/hls/59/index.m3u8
江苏卫视,http://120.238.53.230:2223/hls/71/index.m3u8
东南卫视,http://120.238.53.230:2223/hls/37/index.m3u8
湖北卫视,http://120.238.53.230:2223/hls/68/index.m3u8
深圳都市,http://120.238.53.230:2223/hls/61/index.m3u8
云南卫视,http://120.238.53.230:2223/hls/55/index.m3u8
河南卫视,http://120.238.53.230:2223/hls/64/index.m3u8
山东卫视,http://120.238.53.230:2223/hls/88/index.m3u8
四川卫视,http://120.238.53.230:2223/hls/66/index.m3u8
北京卫视,http://120.238.53.230:2223/hls/78/index.m3u8
河北卫视,http://120.238.53.230:2223/hls/47/index.m3u8
东方卫视,http://120.238.53.230:2223/hls/67/index.m3u8
江西卫视,http://120.238.53.230:2223/hls/87/index.m3u8
天津卫视,http://120.238.53.230:2223/hls/92/index.m3u8
重庆卫视,http://120.238.53.230:2223/hls/93/index.m3u8
陕西卫视,http://120.238.53.230:2223/hls/54/index.m3u8
内蒙古卫视,http://120.238.53.230:2223/hls/57/index.m3u8
宁夏卫视,http://120.238.53.230:2223/hls/58/index.m3u8
黑龙江卫视,http://120.238.53.230:2223/hls/95/index.m3u8
央视频道,#genre#
CCTV1,http://27.46.95.202:808/hls/1/index.m3u8
CCTV2,http://27.46.95.202:808/hls/2/index.m3u8
CCTV3,http://27.46.95.202:808/hls/3/index.m3u8
CCTV4,http://27.46.95.202:808/hls/4/index.m3u8
CCTV6,http://27.46.95.202:808/hls/6/index.m3u8
CCTV7,http://27.46.95.202:808/hls/7/index.m3u8
CCTV8,http://27.46.95.202:808/hls/8/index.m3u8
CCTV9,http://27.46.95.202:808/hls/9/index.m3u8
CCTV10,http://27.46.95.202:808/hls/10/index.m3u8
CCTV11,http://27.46.95.202:808/hls/11/index.m3u8
CCTV12,http://27.46.95.202:808/hls/12/index.m3u8
CCTV13,http://27.46.95.202:808/hls/13/index.m3u8
CCTV14,http://27.46.95.202:808/hls/14/index.m3u8
CCTV15,http://27.46.95.202:808/hls/15/index.m3u8
CCTV5+,http://27.46.95.202:808/hls/16/index.m3u8
CCTV1,http://183.15.207.150:808/hls/1/index.m3u8
CCTV2,http://183.15.207.150:808/hls/2/index.m3u8
CCTV3,http://183.15.207.150:808/hls/3/index.m3u8
CCTV4,http://183.15.207.150:808/hls/4/index.m3u8
CCTV5,http://183.15.207.150:808/hls/5/index.m3u8
CCTV6,http://183.15.207.150:808/hls/6/index.m3u8
CCTV7,http://183.15.207.150:808/hls/7/index.m3u8
CCTV8,http://183.15.207.150:808/hls/8/index.m3u8
CCTV9,http://183.15.207.150:808/hls/9/index.m3u8
CCTV10,http://183.15.207.150:808/hls/10/index.m3u8
CCTV11,http://183.15.207.150:808/hls/11/index.m3u8
CCTV12,http://183.15.207.150:808/hls/12/index.m3u8
CCTV13,http://183.15.207.150:808/hls/13/index.m3u8
CCTV14,http://183.15.207.150:808/hls/14/index.m3u8
CCTV15,http://183.15.207.150:808/hls/15/index.m3u8
CCTV17,http://183.15.207.150:808/hls/16/index.m3u8
CCTV1,http://14.19.142.188:8089/hls/20/index.m3u8
CCTV2,http://14.19.142.188:8089/hls/21/index.m3u8
CCTV3,http://14.19.142.188:8089/hls/22/index.m3u8
CCTV4,http://14.19.142.188:8089/hls/23/index.m3u8
CCTV5,http://14.19.142.188:8089/hls/24/index.m3u8
CCTV6,http://14.19.142.188:8089/hls/25/index.m3u8
CCTV7,http://14.19.142.188:8089/hls/26/index.m3u8
CCTV8,http://14.19.142.188:8089/hls/27/index.m3u8
CCTV9,http://14.19.142.188:8089/hls/28/index.m3u8
CCTV10,http://14.19.142.188:8089/hls/29/index.m3u8
CCTV11,http://14.19.142.188:8089/hls/30/index.m3u8
CCTV12,http://14.19.142.188:8089/hls/31/index.m3u8
CCTV13,http://14.19.142.188:8089/hls/32/index.m3u8
CCTV14,http://14.19.142.188:8089/hls/33/index.m3u8
CCTV15,http://14.19.142.188:8089/hls/34/index.m3u8
CCTV17,http://14.19.142.188:8089/hls/36/index.m3u8
CCTV1,http://119.142.76.36:9901/tsfile/live/0001_1.m3u8
CCTV2,http://119.142.76.36:9901/tsfile/live/0002_1.m3u8
CCTV3,http://119.142.76.36:9901/tsfile/live/0003_1.m3u8
CCTV4,http://119.142.76.36:9901/tsfile/live/0004_1.m3u8
CCTV5,http://119.142.76.36:9901/tsfile/live/0005_1.m3u8
CCTV6,http://119.142.76.36:9901/tsfile/live/0006_1.m3u8
CCTV7,http://119.142.76.36:9901/tsfile/live/0007_1.m3u8
CCTV8,http://119.142.76.36:9901/tsfile/live/0008_1.m3u8
CCTV9,http://119.142.76.36:9901/tsfile/live/0009_1.m3u8
CCTV10,http://119.142.76.36:9901/tsfile/live/0010_1.m3u8
CCTV11,http://119.142.76.36:9901/tsfile/live/0011_1.m3u8
CCTV12,http://119.142.76.36:9901/tsfile/live/0012_1.m3u8
CCTV13,http://119.142.76.36:9901/tsfile/live/0013_1.m3u8
CCTV14,http://119.142.76.36:9901/tsfile/live/0014_1.m3u8
CCTV15,http://119.142.76.36:9901/tsfile/live/0015_1.m3u8
CCTVNEWS,http://119.142.76.36:9901/tsfile/live/1011_1.m3u8
CCTV2,http://113.101.119.146:808/hls/114/index.m3u8
CCTV3,http://113.101.119.146:808/hls/115/index.m3u8
CCTV4,http://113.101.119.146:808/hls/116/index.m3u8
CCTV5,http://113.101.119.146:808/hls/58/index.m3u8
CCTV5+,http://113.101.119.146:808/hls/10/index.m3u8
CCTV6,http://113.101.119.146:808/hls/118/index.m3u8
CCTV7,http://113.101.119.146:808/hls/119/index.m3u8
CCTV8,http://113.101.119.146:808/hls/120/index.m3u8
CCTV9,http://113.101.119.146:808/hls/121/index.m3u8
CCTV10,http://113.101.119.146:808/hls/122/index.m3u8
CCTV11,http://113.101.119.146:808/hls/123/index.m3u8
CCTV12,http://113.101.119.146:808/hls/124/index.m3u8
CCTV13,http://113.101.119.146:808/hls/125/index.m3u8
CCTV14,http://113.101.119.146:808/hls/5/index.m3u8
CCTV15,http://113.101.119.146:808/hls/127/index.m3u8
CCTV2,http://113.101.119.146:8090/hls/114/index.m3u8
CCTV3,http://113.101.119.146:8090/hls/115/index.m3u8
CCTV4,http://113.101.119.146:8090/hls/116/index.m3u8
CCTV5,http://113.101.119.146:8090/hls/58/index.m3u8
CCTV5+,http://113.101.119.146:8090/hls/10/index.m3u8
CCTV6,http://113.101.119.146:8090/hls/118/index.m3u8
CCTV7,http://113.101.119.146:8090/hls/119/index.m3u8
CCTV8,http://113.101.119.146:8090/hls/120/index.m3u8
CCTV9,http://113.101.119.146:8090/hls/121/index.m3u8
CCTV10,http://113.101.119.146:8090/hls/122/index.m3u8
CCTV11,http://113.101.119.146:8090/hls/123/index.m3u8
CCTV12,http://113.101.119.146:8090/hls/124/index.m3u8
